datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
10/29/2004 6:00:00 PM,10/29/2004 2:00:00 PM,10/29/2004 7:00:00 PM,10/29/2004 3:00:00 PM,DAY,2211
10/29/2004 6:00:00 PM,10/29/2004 2:00:00 PM,10/29/2004 7:00:00 PM,10/29/2004 3:00:00 PM,AEP,15397
10/29/2004 7:00:00 PM,10/29/2004 3:00:00 PM,10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,PJM-E,31210
10/29/2004 7:00:00 PM,10/29/2004 3:00:00 PM,10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,PJM-W,5637
10/29/2004 7:00:00 PM,10/29/2004 3:00:00 PM,10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,NI,12523
10/29/2004 7:00:00 PM,10/29/2004 3:00:00 PM,10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,DAY,2193
10/29/2004 7:00:00 PM,10/29/2004 3:00:00 PM,10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,AEP,15071
10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,PJM-E,31403
10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,PJM-W,5635
10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,NI,12489
10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,DAY,2182
10/29/2004 8:00:00 PM,10/29/2004 4:00:00 PM,10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,AEP,15134
10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,PJM-E,31941
10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,PJM-W,5692
10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,NI,12298
10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,DAY,2136
10/29/2004 9:00:00 PM,10/29/2004 5:00:00 PM,10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,AEP,14942
10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,PJM-E,33008
10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,PJM-W,5834
10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,NI,12326
10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,DAY,2147
10/29/2004 10:00:00 PM,10/29/2004 6:00:00 PM,10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,AEP,15103
10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,PJM-E,32334
10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,PJM-W,5791
10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,NI,12753
10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,DAY,2195
10/29/2004 11:00:00 PM,10/29/2004 7:00:00 PM,10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,AEP,15460
10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,PJM-E,31378
10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,PJM-W,5642
10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,NI,12686
10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,DAY,2146
10/30/2004 12:00:00 AM,10/29/2004 8:00:00 PM,10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,AEP,15198
10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,PJM-E,29979
10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,PJM-W,5501
10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,NI,12275
10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,DAY,2058
10/30/2004 1:00:00 AM,10/29/2004 9:00:00 PM,10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,AEP,14782
10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,PJM-E,27958
10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,PJM-W,5215
10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,NI,11677
10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,DAY,1934
10/30/2004 2:00:00 AM,10/29/2004 10:00:00 PM,10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,AEP,14057
10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,PJM-E,25697
10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,PJM-W,4847
10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,NI,10873
10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,DAY,1776
10/30/2004 3:00:00 AM,10/29/2004 11:00:00 PM,10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,AEP,13084
10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,PJM-E,23729
10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,PJM-W,4525
10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,NI,9917
10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,DAY,1638
10/30/2004 4:00:00 AM,10/30/2004 12:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,AEP,12200
10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,PJM-E,22504
10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,PJM-W,4315
10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,NI,9245
10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,DAY,1538
10/30/2004 5:00:00 AM,10/30/2004 1:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,AEP,11676
10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,PJM-E,21758
10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,PJM-W,4275
10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,NI,8838
10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,DAY,1486
10/30/2004 6:00:00 AM,10/30/2004 2:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,AEP,11297
10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,PJM-E,21680
10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,PJM-W,4232
10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,NI,8398
10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,DAY,1474
10/30/2004 7:00:00 AM,10/30/2004 3:00:00 AM,10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,AEP,11036
10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,PJM-E,21467
10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,PJM-W,4241
10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,NI,8195
10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,DAY,1453
10/30/2004 8:00:00 AM,10/30/2004 4:00:00 AM,10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,AEP,10996
10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,PJM-E,22006
10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,PJM-W,4329
10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,NI,8137
10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,DAY,1483
10/30/2004 9:00:00 AM,10/30/2004 5:00:00 AM,10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,AEP,11212
10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,PJM-E,23312
10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,PJM-W,4579
10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,NI,8303
10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,DAY,1563
10/30/2004 10:00:00 AM,10/30/2004 6:00:00 AM,10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,AEP,11683
10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,PJM-E,24928
10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,PJM-W,4788
10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,NI,8781
10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,DAY,1685
10/30/2004 11:00:00 AM,10/30/2004 7:00:00 AM,10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,AEP,12416
10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,PJM-E,26675
10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,PJM-W,4996
10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,NI,9127
10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,DAY,1779
10/30/2004 12:00:00 PM,10/30/2004 8:00:00 AM,10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,AEP,13002
10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,PJM-E,28329
10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,PJM-W,5222
10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,NI,9399
10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,DAY,1872
10/30/2004 1:00:00 PM,10/30/2004 9:00:00 AM,10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,AEP,13572
10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,PJM-E,29124
10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,PJM-W,5342
10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,NI,9790
10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,DAY,1939
10/30/2004 2:00:00 PM,10/30/2004 10:00:00 AM,10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,AEP,14004
10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,PJM-E,29289
10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,PJM-W,5332
10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,NI,10070
10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,DAY,1947
10/30/2004 3:00:00 PM,10/30/2004 11:00:00 AM,10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,AEP,14066
10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,PJM-E,28897
10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,PJM-W,5256
10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,NI,9930
10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,DAY,1948
10/30/2004 4:00:00 PM,10/30/2004 12:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,AEP,13948
10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,PJM-E,28430
10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,PJM-W,5193
10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,NI,9857
10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,DAY,1914
10/30/2004 5:00:00 PM,10/30/2004 1:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,AEP,13763
10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,PJM-E,27934
10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,PJM-W,5123
10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,NI,9624
10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,DAY,1883
10/30/2004 6:00:00 PM,10/30/2004 2:00:00 PM,10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,AEP,13572
10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,PJM-E,27699
10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,PJM-W,5081
10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,NI,9503
10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,DAY,1849
10/30/2004 7:00:00 PM,10/30/2004 3:00:00 PM,10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,AEP,13549
10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,PJM-E,27978
10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,PJM-W,5106
10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,NI,9481
10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,DAY,1817
10/30/2004 8:00:00 PM,10/30/2004 4:00:00 PM,10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,AEP,13577
10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,PJM-E,28568
10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,PJM-W,5122
10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,NI,9650
10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,DAY,1777
10/30/2004 9:00:00 PM,10/30/2004 5:00:00 PM,10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,AEP,13518
10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,PJM-E,29970
10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,PJM-W,5262
10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,NI,10044
10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,DAY,1780
10/30/2004 10:00:00 PM,10/30/2004 6:00:00 PM,10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,AEP,13684
10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,PJM-E,29979
10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,PJM-W,5337
10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,NI,10550
10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,DAY,1861
10/30/2004 11:00:00 PM,10/30/2004 7:00:00 PM,10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,AEP,13978
10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,PJM-E,29262
10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,PJM-W,5274
10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,NI,10459
10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,DAY,1824
10/31/2004 12:00:00 AM,10/30/2004 8:00:00 PM,10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,AEP,13929
10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,PJM-E,28260
10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,PJM-W,5141
10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,NI,10180
10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,DAY,1761
10/31/2004 1:00:00 AM,10/30/2004 9:00:00 PM,10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,AEP,13519
10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,PJM-E,26746
10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,PJM-W,4899
10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,NI,9897
10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,DAY,1656
10/31/2004 2:00:00 AM,10/30/2004 10:00:00 PM,10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,AEP,12902
10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,PJM-E,24917
10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,PJM-W,4629
10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,NI,9357
10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,DAY,1528
10/31/2004 3:00:00 AM,10/30/2004 11:00:00 PM,10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,AEP,12187
10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,PJM-E,23027
10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,PJM-W,4316
10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,NI,8688
10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,DAY,1406
10/31/2004 4:00:00 AM,10/31/2004 12:00:00 AM,10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,AEP,11433
10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,PJM-E,21675
10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,PJM-W,4285
10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,NI,8197
10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,DAY,1350
10/31/2004 5:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,AEP,10898
10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,PJM-E,21347
10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,PJM-W,3884
10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,NI,8091
10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,DAY,1313
10/31/2004 6:00:00 AM,10/31/2004 1:00:00 AM,10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,AEP,10488
10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,PJM-E,20585
10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,PJM-W,4006
10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,NI,7679
10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,DAY,1282
10/31/2004 7:00:00 AM,10/31/2004 2:00:00 AM,10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,AEP,10318
10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,PJM-E,20381
10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,PJM-W,3963
10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,NI,7518
10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,DAY,1267
10/31/2004 8:00:00 AM,10/31/2004 3:00:00 AM,10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,AEP,10263
10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,PJM-E,20528
10/31/2004 9:00:00 AM,10/31/2004 4:00:00 AM,10/31/2004 10:00:00 AM,10/31/2004 5:00:00 AM,PJM-W,3963
